location_score,neighborhood_income_level_Low,property_size,proximity_to_services,construction_year,num_rooms,floor_level,distance_to_center,lot_size,building_condition,access_to_utilities,school_proximity,income_group,above_median_valuation
0.7518545918464659,0.79,86.9876032739374,0.6477174143790655,1979.0,5.0,4.0,2.3041401303537232,186.91411124685536,4.16313069950296,1.0,0.8519486838237234,High,0
0.4250064066400967,1.0,66.50351606889984,0.5236763264292698,1999.0,2.0,9.0,7.357063237722876,162.7154083606226,3.474529819809991,0.0,0.5475279935767564,Low,0
0.7205915824999288,0.79,145.88148091041074,0.6895966187384304,1999.0,5.0,1.0,6.010236300542706,235.7312814284142,3.472586568586302,0.13,0.5974965319702434,High,0
0.6157121936218284,0.0,126.628320495442,0.6473554067332006,2011.0,3.0,5.0,8.052138930198575,127.63244487483466,2.2997544037372624,0.0,0.45246880531573197,Low,0
0.7011195457565741,0.79,144.68486267128253,0.7555870257368668,2017.0,3.0,1.0,3.9762025288663243,142.56453463109938,3.089419605499277,1.0,0.7723707863249933,High,1
0.791982560586744,0.79,180.2580750791934,0.6263402296022557,1981.0,3.0,9.0,7.2978940946751205,253.58020602535564,2.952190133509818,0.13,0.5765999997547848,High,0
0.7065884007362004,0.0,159.8533653751261,0.6531674755811196,1989.0,2.0,11.0,6.129844002598139,234.57508303576924,3.420206157166791,1.0,0.7040795631320175,High,1
0.6883408857468853,1.0,117.7815536458433,0.5679876975208717,2008.0,5.0,8.0,2.0542516718560018,169.1435154721733,5.0,1.0,0.4850716575207215,Low,1
0.625629972923182,0.0,165.93856477444456,0.4418315922778574,1972.0,3.0,8.0,9.366650309759772,201.87631240531525,5.0,1.0,0.609975051798448,High,1
0.5088570953672682,1.0,106.68846552371527,0.3589834818813945,1996.0,6.0,11.0,5.8386955452525315,61.98460497580517,2.795863903886227,0.0,0.23465485901565725,Low,0
0.7033623849845644,0.0,145.93172471088886,0.5087498807518391,1968.0,2.0,3.0,2.7971394004239554,212.2881456262881,4.158159057419,0.13,0.4918606302332793,High,1
0.790693649826396,0.0,136.4093740034695,0.6724293524101589,1969.0,2.0,9.0,6.488687713747179,326.3469114561499,3.6710026108874176,1.0,0.6159102576929234,High,1
0.5429881058248295,0.79,185.1545711004872,0.801234784737124,1991.0,4.0,5.0,2.6874637013057954,130.30885608056911,3.4412765732540036,1.0,0.6176181673728025,High,1
0.5529021090736074,1.0,128.89895841581733,0.40487452859474793,1971.0,7.0,5.0,7.031340766270855,173.23635904480463,2.516488529520383,1.0,0.6999221061776943,Low,0
0.4649245521003912,1.0,116.30475423562,0.4981976474510396,2017.0,1.0,3.0,3.7080776272664564,144.74493706428711,4.268222331329278,1.0,0.6565214856374413,Low,0
0.702211954697956,0.0,159.06455249471253,0.7818240732915244,1999.0,5.0,1.0,9.152725009918482,227.34040941473125,3.0386591785163963,1.0,0.7077662085392853,High,1
0.7822899990924143,1.0,78.22445344197074,0.672756442794451,1998.0,5.0,4.0,6.18023878320597,166.49275242955216,3.3120526270095003,0.0,0.4185794957325076,Low,0
0.6275541988376326,0.0,145.1760117845074,0.6719381067515543,1987.0,1.0,7.0,7.595172958276883,151.11164087668612,2.5677232879240717,1.0,0.5712706031239141,Low,1
0.7809319760016986,1.0,125.193692662566,0.6792792201431159,2004.0,7.0,4.0,8.500136180730436,218.46720224443612,2.32693557607925,1.0,0.5605606817000899,Low,0
0.724061415219516,1.0,144.754269518598,0.702301966111597,2021.0,4.0,11.0,6.251025708976083,220.1866908851702,4.107101721973288,1.0,0.5317320997616555,Low,0
0.7015269921222282,0.79,123.70873622664413,0.7707429766064247,2022.0,5.0,5.0,0.7097394277632243,212.33157896849127,2.718845798987479,1.0,0.37401789977401156,High,1
0.8385559069992315,0.0,139.54545376129994,0.6816641350311395,1985.0,7.0,9.0,2.4373086070786134,156.47929382266352,3.863679454858656,1.0,0.7274451557402476,High,1
0.6373994169363282,1.0,35.55071958046558,0.39404365481004267,1975.0,6.0,3.0,6.631199105608599,230.01896235220127,2.716353104483589,1.0,0.5811675835714234,Low,0
0.7106535512972033,1.0,102.21307618413341,0.5780798478989008,1976.0,5.0,2.0,5.636633076118585,210.3099325850819,3.4609196565459754,1.0,0.546289702896315,Low,0
0.7183198179316072,0.0,139.80127514013287,0.5439294440620294,2022.0,7.0,7.0,6.881817688465741,155.9897966028956,1.8921384709620641,1.0,0.46862555558643215,Low,1
0.3466332293734773,1.0,114.79010253562245,0.7180194714414678,1995.0,3.0,8.0,5.836746742394236,178.88703272962988,2.2227097199948878,1.0,0.42588063862402814,Low,0
0.47964134808409103,0.79,193.0258688875527,0.5981351257436571,1986.0,7.0,8.0,4.513277494467955,234.24289525399513,3.7705642444459446,1.0,0.7499358802743828,High,0
0.4774817761024722,0.79,92.37789244729859,0.6545375424802429,2007.0,2.0,9.0,3.4411052230194987,283.5150605067675,4.486047726400703,1.0,0.5391079292832884,High,0
0.7632112642196535,0.79,172.9233623297399,0.6156598924946637,2020.0,6.0,2.0,5.76736411125729,200.44879042396065,3.216559978433664,0.13,0.8885574884701841,High,0
0.47234968475957695,0.0,145.61826120356358,0.560832450756086,1994.0,6.0,9.0,3.699982448565914,220.3635654677377,2.710561150648199,1.0,0.5769265349778745,High,1
0.7374926583374701,1.0,119.31568108902836,0.32258541378757877,1969.0,2.0,7.0,6.305251046387519,119.8583159233408,2.685657278895949,1.0,0.30297440976834455,Low,0
0.5447690697871885,0.0,34.90507264972116,0.5215978534239063,1981.0,1.0,9.0,3.611342710527463,197.3673066800508,3.517922684724358,0.0,0.653089147525965,Low,0
0.41484779351981116,0.0,151.99899137239424,0.37212168145457036,2003.0,3.0,10.0,8.838557226770952,162.53973344770154,3.130801856157744,1.0,0.37903372670000757,Low,1
0.7604654986812749,0.0,161.33331740526697,0.7153744680509877,1994.0,6.0,1.0,2.290255903074644,185.43655448583198,3.9545890171274687,1.0,0.4781983311645347,High,1
0.5787333083929859,1.0,47.88815109159641,0.45229524794084586,1983.0,7.0,8.0,3.7909526629501324,142.99037202183098,2.960108540947855,1.0,0.4704187003081679,Low,0
0.48014904148564047,1.0,92.52862232033694,0.5052537357930029,2011.0,4.0,9.0,4.633466422188883,157.70187271869935,3.267562072543042,0.0,0.3762323814544939,Low,0
0.47971981950398174,0.0,135.52150553127535,0.4919871176996327,1970.0,6.0,1.0,12.266373735350834,134.72391096288712,3.8023443877737892,1.0,0.7219951491813634,Low,1
0.3905207698949559,0.0,125.87059090966535,0.6101627483959144,1968.0,4.0,9.0,5.742745234288289,153.7606996007703,3.2920419168885946,1.0,0.5622438438177746,Low,1
0.8640176074649806,0.0,96.5609746623719,0.8195427073200545,1986.0,2.0,9.0,2.2818713902578165,236.47347698209916,3.371416687258675,0.13,0.8046272967304623,High,1
0.7117127220158881,0.79,145.93887624643435,0.7566534758904492,2018.0,7.0,2.0,1.4303681062501457,218.09936938585153,4.670696215909991,1.0,0.5596921576743535,High,0
0.602706314756576,0.0,143.24191079144478,0.5195171578306713,1969.0,6.0,5.0,11.937358163388595,70.765845233179,2.899462837772834,1.0,0.8126363602377458,Low,1
0.6073472726102547,0.79,73.39590079469457,0.6852273878635395,1981.0,7.0,1.0,8.714038771611792,139.9466247514135,3.2859926907622663,1.0,0.6366228997110575,High,0
0.6166472260153997,0.79,126.2257170587921,0.6420143325436882,1984.0,5.0,7.0,2.5139643707626127,229.89232325521127,2.109487451106307,1.0,0.731156946787304,High,0
0.7202834970787783,0.0,173.96161992178878,0.6844610462958577,2011.0,5.0,5.0,5.570336295215039,201.69757717104557,2.4966835703952466,1.0,0.7462106905864091,High,1
0.41647318944942036,1.0,112.44509733265184,0.5354801516757893,1988.0,4.0,1.0,6.251005907881398,138.85894038476587,4.713058099244723,1.0,0.42236147984385375,Low,0
0.6034677436587202,0.79,101.23039803551177,0.6033638865523977,2018.0,3.0,9.0,5.782946212802244,125.74805756661503,3.4233732342523355,1.0,0.4587060242801173,High,0
0.7212148142241698,0.0,160.39388975776075,0.5279992243705859,1966.0,3.0,9.0,4.160243320686666,228.44261480224583,3.5390110579596863,0.13,0.6677659603676316,High,1
0.4741027400365833,1.0,157.57967717189786,0.5966619057937743,1979.0,5.0,1.0,2.528136423156636,168.5106966115561,3.6922689936862634,1.0,0.40488820586566215,Low,0
0.6513410811204063,0.0,95.53281327054337,0.691508458936084,1970.0,1.0,6.0,2.3882524764757203,144.0111241996934,2.844210840460245,1.0,0.5968691603000114,High,1
0.9402581520939632,0.0,175.37632748161133,0.43353642754344707,2011.0,7.0,6.0,5.959686288771513,156.30515400665837,3.4873151667655984,1.0,0.5910577518420662,High,1
0.4381290521291349,1.0,77.91550536362759,0.5923920156043331,2017.0,3.0,4.0,6.635628612272734,162.1452847215618,3.2214380117284103,1.0,0.49615044426699867,Low,0
0.5899340879005202,0.79,142.0361621593126,0.40224557473106337,2017.0,2.0,5.0,5.490193508578457,209.88526774482773,3.731372663935433,1.0,0.5903137695860373,High,0
0.9304054958391754,0.0,186.1064558056345,0.5232401718414561,1971.0,1.0,6.0,3.185628901885392,153.0089330209372,2.8010651537227833,0.13,0.6715012106885812,High,1
0.6035784318022948,1.0,132.56485135478394,0.6067369298621266,1993.0,6.0,9.0,6.888046384291707,158.52431689479965,3.3264564143963935,1.0,0.42503913539527605,Low,0
0.6351211615872394,1.0,147.44485810152355,0.47133301241766934,1965.0,6.0,2.0,3.2950141029760367,107.87402477475379,2.9514143100014936,1.0,0.4193394340322912,Low,0
0.39879558660006276,0.0,147.12456885966876,0.4679770489151724,1966.0,6.0,3.0,5.446409622589462,145.72661307791503,2.180168844103321,1.0,0.5882785908654592,Low,1
0.3327265529559164,0.0,138.03370539620488,0.542729872073451,1974.0,5.0,3.0,1.2156558540525033,211.53118592755453,2.8975600315276013,1.0,0.6637369174859266,Low,0
0.4493872333385547,1.0,74.53035149384783,0.5560194294266696,1994.0,4.0,6.0,6.527171494085018,145.35452281163046,2.3849616663197417,1.0,0.47407130164600547,Low,0
0.33611537172984907,1.0,131.17087828882165,0.4347625564835508,2010.0,4.0,8.0,4.962650496339714,183.56923789912594,2.3526732888152226,1.0,0.5605545091538459,Low,0
0.6884787712832341,0.0,149.33373621504163,0.5794299855121583,1969.0,4.0,11.0,2.214518933508936,157.40858991847583,3.280406841231004,0.0,0.5652375092112423,Low,1
0.4501286578628174,0.0,127.56185890202453,0.29015192465437994,1995.0,4.0,9.0,6.609476167815795,199.62271330641346,2.8525822606875186,1.0,0.4779011258956784,Low,1
0.5806722649067142,0.0,131.13883063008788,0.6469353936738098,2011.0,5.0,5.0,6.643395550377611,217.06179309040834,3.557189168413238,0.0,0.38768359270986696,Low,1
0.9409352965650708,0.0,114.7593844860532,0.6553827480792366,2021.0,6.0,7.0,7.5664897246130725,172.62807780251532,3.091618572062109,1.0,0.5673196136556035,High,1
0.7062995818620155,0.0,88.76275085754216,0.551098196858085,1983.0,7.0,5.0,4.517748803221617,168.96674291697713,3.634541118986337,0.0,0.5151490604807746,Low,0
0.5120209733643231,0.0,132.16641588500156,0.4435747126326015,1992.0,3.0,10.0,9.497941179091242,234.8284937209158,2.527115128653339,1.0,0.4820293638287798,Low,0
0.4722854936312061,0.0,87.46835719143385,0.549410813793853,2019.0,7.0,10.0,10.73442273327925,180.95233277559572,2.8849462603651608,1.0,0.4395589229228308,Low,0
0.6693211964762837,0.79,147.76442464103533,0.7744257346109291,2016.0,6.0,7.0,4.003173816140169,160.85181931394467,3.0726674994382517,1.0,0.6893248057988455,High,0
0.48894255699189826,0.79,156.13557791852278,0.7450698728840468,1965.0,1.0,10.0,7.868429638728129,165.5442951753582,4.455749269465252,1.0,0.7084751631189717,High,0
0.6368875868632347,0.0,65.59867937976412,0.43161074875785344,1977.0,5.0,1.0,5.600630737398105,149.69073511957166,2.858740469432218,1.0,0.4407619359862409,Low,1
0.7157511320842121,0.79,87.1988393517781,0.9654037246169364,2003.0,2.0,9.0,4.37378824632524,263.8281039601403,3.8600238954265453,1.0,0.4157393456445907,High,0
0.6297214888899745,0.79,155.14325514136056,0.5404334869645085,1991.0,4.0,6.0,5.050065807119044,152.85384389358103,2.464834266614862,0.13,0.6142711954996408,High,0
0.6894036934060807,1.0,173.03737266134266,0.4713696353710768,1993.0,4.0,4.0,6.982159119077778,166.07330480938256,3.897250775529463,0.0,0.6437040908690381,Low,0
0.3373464160425125,0.0,157.1800807496921,0.6698642037964211,1996.0,2.0,9.0,4.61826053034601,189.45201862395245,2.9992441082157653,1.0,0.5047097630913358,High,0
0.7449344033653682,1.0,91.2612316168103,0.5869870206504295,1980.0,1.0,10.0,8.716638630255025,195.90313249955048,3.3899265575147792,0.0,0.5031575838109301,Low,0
0.5287632683621649,0.0,148.9326564156172,0.454363517695039,2020.0,1.0,3.0,5.505284014721386,219.42084258416466,3.319924183334285,1.0,0.6565199127364357,High,1
0.5918208090756732,0.79,148.37013208679525,0.7035163040835908,1998.0,5.0,3.0,0.5,184.60437055592882,3.3566260483076045,0.13,0.64212412807098,High,0
0.8064579730178224,0.79,137.75065578221503,0.6481121477478727,2014.0,1.0,4.0,6.723845001664479,189.24895222515508,5.0,1.0,0.6570308706146376,High,0
0.5400153289097328,1.0,89.53912344119288,0.3142587868070947,2020.0,1.0,5.0,8.669705933126059,204.26460337530074,2.0482480194790798,0.0,0.635814123263926,Low,0
0.7458528532201855,0.79,153.231404313327,0.7410323620987631,1975.0,5.0,11.0,0.5,298.99995949906287,4.106602200735537,0.13,0.43530048746905914,High,1
0.5192600600712106,0.79,130.51706306190633,0.5352568064461353,2000.0,2.0,9.0,1.0824342229945443,129.84672566992543,2.86148942302275,1.0,0.7315924232464012,High,0
0.5144905383255498,0.0,119.40416025789821,0.5111927690929114,2001.0,6.0,1.0,11.455615843922867,84.65616279466047,3.6513477293241987,1.0,0.5193421757714838,Low,0
0.47692686248860744,1.0,189.74868238617063,0.575882604910572,2015.0,1.0,4.0,9.373920086377971,177.44965178837177,1.8674018661212979,1.0,0.6178371255471138,Low,0
0.5690728462673181,0.0,119.30658716282063,0.6088266575725854,2012.0,6.0,5.0,3.6772210516204673,140.33706617658996,2.934976158337342,1.0,0.7432075477504565,Low,1
0.5428193704824252,0.0,132.78181840650888,0.6599317812980552,2015.0,1.0,4.0,10.731071025597975,199.90889776056122,2.8714960579077347,1.0,0.4023061600710246,Low,1
0.79501779158788,0.79,168.94272089203346,0.4954347539592414,1971.0,7.0,11.0,8.685918834352396,282.6588433477855,1.319671720702629,1.0,0.4580603943565432,High,1
0.6106754279089337,1.0,131.1664190477109,0.4850054473882773,1984.0,2.0,4.0,3.007593064382208,137.1536210561212,3.0016591080963324,1.0,0.7801063564491467,Low,0
0.709269177238155,0.79,125.65129210217899,0.7732241554708554,1976.0,1.0,7.0,9.579763316764318,223.486226947613,3.932696546742835,1.0,0.4145896898942901,High,1
0.5192502893012996,0.0,117.22231743760535,0.5554574551459734,2002.0,5.0,4.0,4.48657428538925,123.06502429935995,2.5250871115132303,1.0,0.5776255380877883,Low,1
0.5584998600428571,0.0,131.87476353699944,0.503440909565017,1982.0,4.0,1.0,2.5123743144059545,168.66285648371644,2.6517253164198467,1.0,0.15706722617507168,Low,1
0.7453899751926522,0.0,130.95925632880378,0.7100884533247608,2019.0,5.0,11.0,6.353100364484046,223.49553762637836,3.763197587703522,1.0,0.45579676767971844,High,1
0.9909122739220888,0.0,164.14931074431195,0.775355367647984,1990.0,4.0,11.0,7.799675335781343,181.24036367440866,3.9568397283645087,1.0,0.5402016846116453,High,1
0.45414519865057623,0.0,136.46285245566298,0.8114598560530748,1977.0,1.0,2.0,8.445891662113986,224.3809910097865,3.1878809488627518,0.0,0.4144243690611287,Low,0
0.5934982065457752,0.0,99.82950804438403,0.6562255286083408,2009.0,6.0,9.0,7.959942844314998,105.93199532794188,2.0202006878752123,1.0,0.5535212305794039,Low,1
0.5317863843675792,0.0,167.13663968645093,0.417239180530143,2003.0,1.0,7.0,4.44677367078822,217.77667854557953,3.6452950603272862,1.0,0.8539907805060171,High,1
0.4651249379852541,0.0,96.26261229383576,0.3479963286686225,1975.0,1.0,8.0,6.284254016475303,65.37130708902845,5.0,1.0,0.6338138032102321,Low,1
0.8773192821321256,0.0,154.30761181790484,0.6138267643864729,1974.0,5.0,7.0,6.854883665101589,177.1654073288919,3.855760435352325,1.0,0.6667125820374646,High,1
0.7427202925453651,1.0,118.80483562568735,0.5365191799663703,1979.0,2.0,9.0,4.940592727657076,152.61307387579194,2.3485880334682148,1.0,0.5462984853686984,Low,0
0.5839762098061706,0.0,69.13546312181913,0.5987820921502639,2020.0,3.0,10.0,7.302498528837846,154.12691961072744,4.347112313082912,1.0,0.41178299094978305,Low,1
0.8117215504526819,0.0,173.75724560614398,0.6813655876658533,1997.0,3.0,7.0,5.506596555019062,232.6122762836414,3.577373936097949,1.0,0.5342699876204401,High,1
0.674539492664936,0.0,125.01619076950922,0.5288874544396324,2008.0,7.0,8.0,2.5175127500663383,228.9824686736223,3.3975599801289995,1.0,0.6995172425605404,High,1
0.685338865646142,1.0,127.67865655466353,0.4606304201308157,2014.0,1.0,4.0,11.302741432933685,139.02580483042144,1.3964651440777327,1.0,0.7688860086429743,Low,0
0.7621050148412509,1.0,113.73304271001629,0.5826257400802075,2015.0,6.0,10.0,4.988694780308297,165.69139097305077,3.513908818695649,1.0,0.4690719274662477,Low,0
0.7020843139475021,0.0,137.61679941532603,0.44791007348043355,2007.0,3.0,9.0,0.6016645517634389,192.65181421967384,2.59011116970263,1.0,0.6942183183193703,High,1
0.7083219452977884,1.0,70.30927670618169,0.5157683912408189,2013.0,2.0,6.0,3.740889311682497,314.2562646570656,2.443720276351063,0.0,0.4599867677654087,Low,0
0.735623202210722,0.0,220.57707446335053,0.6852580663541972,2019.0,6.0,4.0,6.324968844158537,117.83792792706394,3.6946940548204186,1.0,0.7856230841543631,High,1
0.8297242853902264,0.0,156.64829917922492,0.6490280101394018,2018.0,4.0,11.0,8.87654198027053,188.27406286041892,3.054971209195098,0.13,0.5940847837769994,High,1
0.5638062336684837,0.79,158.04033934073288,0.7023853994002709,1968.0,3.0,5.0,2.5038841293605167,180.18075353995138,3.9725146342480064,0.13,0.5127572588071904,High,0
0.787434440132498,0.0,189.05875989009542,0.9320220499911429,1978.0,4.0,7.0,10.264582558627865,261.95208853354575,4.068095928444018,1.0,0.5925360573172676,High,1
0.7534744824882733,0.79,142.02411639737312,0.5698539016916179,1965.0,4.0,2.0,7.562848321800443,214.90969201708296,3.246904631557369,1.0,0.6822898417982568,High,1
0.8237500721513823,0.79,135.43219296011395,0.7750856459916414,2009.0,6.0,8.0,5.9151317240119266,170.69481673830512,3.7043713141058303,1.0,0.3843642328768728,High,1
0.6660502029498256,0.0,150.0402243169037,0.6293332814141709,2010.0,5.0,10.0,5.180773127756789,210.2008671860713,3.475378909113313,1.0,0.5069320681192074,Low,1
0.8114110865285686,0.79,153.7364776395067,0.49905710673677217,1965.0,6.0,10.0,6.33153221893634,205.22457837523942,3.33575987824495,1.0,0.603177494842085,High,1
0.3886532776204914,1.0,137.07703734534599,0.5934402136243323,1979.0,2.0,3.0,9.945351981963503,163.43127725451035,2.3921491929455487,1.0,0.41339400151447125,Low,0
0.5749639396417047,1.0,108.08109904608,0.5429242677944156,1995.0,7.0,4.0,10.014746050606362,173.9453155752531,1.486053646827466,1.0,0.5359271386768168,Low,0
0.64928074956027,0.0,102.82841069779059,0.5430713445516382,2001.0,4.0,5.0,6.391153287887841,173.06582591311286,2.8908313703830495,1.0,0.5160009250389893,Low,1
0.7368634378939766,0.0,114.23612274870433,0.5413434059977703,1983.0,2.0,1.0,2.3900316121864864,228.52126604113752,4.037571862748823,1.0,0.5582725066992559,High,1
0.6352787537187142,1.0,65.20391959327804,0.30490189320642297,1982.0,4.0,5.0,9.405818429185274,157.9411796169936,3.288263575495342,1.0,0.43557878952695966,Low,0
0.5281087003992099,1.0,94.47633852442688,0.4324099769594708,2000.0,4.0,4.0,5.269581759730602,132.46034108562597,1.4359327200339222,1.0,0.47688043238666733,Low,0
0.4369390342455277,1.0,129.18400769988003,0.4128459584754207,2003.0,1.0,9.0,6.243327895550595,114.48322681248744,1.7610340351773215,0.0,0.47258026117505064,Low,0
0.5308423853434506,0.0,134.64660168863156,0.782961862267898,1972.0,5.0,10.0,1.9114477400591356,197.8406514792852,2.812029892299023,1.0,0.5661115986932364,Low,1
0.8977546450991462,1.0,110.8863393407609,0.5294715598800775,1970.0,7.0,2.0,7.922116648173881,155.41227521629176,2.769614749368354,1.0,0.5055114458200128,Low,0
0.6035206760679184,0.79,112.60141941096472,0.6366016655900183,1999.0,4.0,5.0,2.857204574195507,199.89356679710218,4.486924118992263,1.0,0.6352836903284743,High,0
0.580790626315123,0.0,145.6027207432142,0.7069509280694085,1992.0,4.0,6.0,6.815999272265184,180.76992576890726,2.5449331954109367,1.0,0.6214653553344139,High,1
0.7017777902625296,0.0,118.30614556316976,0.5284135666182159,1987.0,6.0,9.0,4.897062455832286,154.36144372605972,4.065727486745262,1.0,0.5178690681502519,Low,1
0.6097147749961376,0.0,186.31907967670685,0.6262776601428784,1994.0,6.0,4.0,8.326334257229226,172.27751074065932,4.054354169797843,1.0,0.41581509015316753,High,1
0.7587376460067252,0.0,161.7356595816322,0.6618967564038398,1978.0,4.0,1.0,7.150409519673717,235.68406081720207,2.871860274136913,1.0,0.6034173964467177,High,1
0.7528778280842814,0.79,104.58423064659625,0.7085940928258706,1982.0,7.0,7.0,3.822417553389187,208.83914263400177,3.4821324258805895,1.0,0.5894855780346051,High,0
0.5779169403727203,1.0,115.62250470315679,0.570825970530655,1977.0,1.0,4.0,5.418191991435285,179.1236231769983,1.816596291330826,0.0,0.402473301913426,Low,0
0.7029838610994853,0.0,185.18922940512618,0.36092486270946367,1966.0,6.0,4.0,6.297113615363635,135.882264777632,3.3768782574326774,1.0,0.5090970517905031,High,1
0.7944598687829979,0.0,152.13166224471482,0.6033680372274514,1974.0,7.0,11.0,4.090983168350988,187.53816196335944,3.865018899644726,0.13,0.7416645403391207,High,1
0.22564559701740516,0.0,152.94889502229702,0.5323915428087941,1969.0,7.0,8.0,7.45647855030432,148.1609214359899,2.963413398962038,0.0,0.4345265913077474,Low,0
0.8026516427959453,0.79,139.647612089196,0.8084669097281411,2014.0,6.0,3.0,3.681633190300014,217.25297633280937,4.381668705000665,1.0,0.49425718845278754,High,0
0.6888319797245932,0.0,151.75703113490525,0.6485622492764676,1996.0,4.0,8.0,8.545998295803248,134.42669365449578,4.667913662557638,1.0,0.43078660710101274,Low,1
0.691831898204378,0.0,111.96962395737691,0.7733091759081475,2001.0,4.0,10.0,10.926542745127206,225.0992406374647,4.299025057338121,1.0,0.5534056991865446,High,1
0.5115461027522847,0.0,133.5816724373419,0.42999863917895825,1994.0,5.0,9.0,0.5,192.01740503315858,3.8286054013221515,1.0,0.6234255337980961,Low,1
0.52212422696077,0.0,137.18819545106416,0.5264166748509629,2005.0,3.0,4.0,5.73882031059213,233.2421796227172,3.671799970684092,1.0,0.6196229300189062,Low,1
0.7340996149525465,0.79,70.22462149479018,0.5335589442643418,1970.0,5.0,5.0,3.016921351690464,214.60075263372178,3.0763161491151907,1.0,0.8040716312436155,High,0
0.467118509693499,1.0,116.65250717747772,0.6382946214395959,1976.0,6.0,6.0,11.280553093480686,179.12862534766145,1.8654739290207225,0.0,0.5618610781030279,Low,0
0.5756371435559396,0.0,114.51115890403615,0.5280007428691277,2000.0,4.0,3.0,5.81107602214661,214.2383172263529,3.0355742751667107,1.0,0.6345168318886513,Low,0
0.798543530492574,0.0,225.3295966877552,0.7266727305143549,1979.0,5.0,7.0,1.2480404462900951,217.6530455310475,3.6965255812137467,1.0,0.6238365215635641,High,1
0.643481390411814,0.0,81.96164463133837,0.5302501364608511,2004.0,7.0,2.0,2.8261829518573416,172.71380425264798,4.485503207103227,1.0,0.39392430993088257,Low,1
0.6414464224774562,1.0,170.22494777744527,0.4910000903255831,2000.0,3.0,5.0,4.3076010081798835,123.06393937426631,1.8556724692284858,1.0,0.49732405701557897,Low,0
0.669411485575835,0.79,141.09497619409797,0.682253127416428,1992.0,4.0,11.0,4.3123407116362,148.8864932167687,2.5001361791913634,1.0,0.578286830792318,High,0
0.8054406796610697,0.0,158.00067390013288,0.5215683551666972,2017.0,7.0,4.0,11.458543589876665,175.89756234629058,2.3931947978903167,1.0,0.626021881071706,Low,1
0.7153806650305754,0.79,189.2375832197588,0.6556029284729219,2007.0,6.0,4.0,0.5,193.14130543560051,4.411385706304244,0.13,0.7440880001047969,High,0
0.8143485653482736,0.0,141.64457216486022,0.7582858241620085,1970.0,5.0,1.0,6.815272341150752,197.34300658941106,2.3586422889000227,1.0,0.6609970701476453,High,1
0.6637757137409162,0.79,156.78723315231082,0.5459333782694872,1986.0,4.0,2.0,3.679917126005216,166.1075608923652,3.9914790660359127,1.0,0.42062044737086035,High,1
0.643215660455653,1.0,95.75686621599496,0.3665784427258417,2006.0,3.0,9.0,4.208851728058288,174.40216587993748,3.3325890543681576,1.0,0.4501944198980202,Low,0
0.5978913136873819,0.0,214.0697771124261,0.4367092049240345,2003.0,2.0,8.0,6.477834195340224,183.57807658282817,2.454813627296258,0.0,0.7490285960559384,Low,1
0.5708839125420447,0.0,157.55894823875556,0.6375300886435529,1987.0,2.0,11.0,5.776967670689412,171.27136092474834,3.0346766658177033,0.0,0.5263471739314907,Low,1
0.5968337887727648,0.0,142.04399276243603,0.4724735806892164,1993.0,5.0,7.0,7.541259330135361,168.0894410993764,2.3384586902902336,1.0,0.4986650581977437,Low,1
0.4777745052250307,0.0,120.60934330428802,0.4591705800699372,1999.0,5.0,7.0,4.880369187421252,169.95910965587828,3.959542262742169,1.0,0.5126794580399204,Low,1
